code,name,sector,enabled
000001.SZ,平安银行,银行,true
600519.SH,贵州茅台,白酒,true
300750.SZ,宁德时代,新能源,true
000858.SZ,五粮液,白酒,true
601318.SH,中国平安,保险,true
002594.SZ,比亚迪,汽车,true
600036.SH,招商银行,银行,true
000333.SZ,美的集团,家电,true
601012.SH,隆基绿能,新能源,true
300059.SZ,东方财富,证券,true
