date,EP_Q1,EP_Q2,EP_Q3,EP_Q4,EP_Q5,BP_Q1,BP_Q2,BP_Q3,BP_Q4,BP_Q5,dividend_yield_Q1,dividend_yield_Q2,dividend_yield_Q3,dividend_yield_Q4,dividend_yield_Q5,ROE_Q1,ROE_Q2,ROE_Q3,ROE_Q4,ROE_Q5,grossprofit_margin_Q1,grossprofit_margin_Q2,grossprofit_margin_Q3,grossprofit_margin_Q4,grossprofit_margin_Q5,momentum_1m_Q1,momentum_1m_Q2,momentum_1m_Q3,momentum_1m_Q4,momentum_1m_Q5,liquidity_avg_Q1,liquidity_avg_Q2,liquidity_avg_Q3,liquidity_avg_Q4,liquidity_avg_Q5,momentum_3m_Q1,momentum_3m_Q2,momentum_3m_Q3,momentum_3m_Q4,momentum_3m_Q5,turnover_change_Q1,turnover_change_Q2,turnover_change_Q3,turnover_change_Q4,turnover_change_Q5,volatility_60d_Q1,volatility_60d_Q2,volatility_60d_Q3,volatility_60d_Q4,volatility_60d_Q5,momentum_6m_Q1,momentum_6m_Q2,momentum_6m_Q3,momentum_6m_Q4,momentum_6m_Q5
2018-11-30,-0.030711097964585342,-0.042389027553394555,-0.05112383993744446,-0.03800250836069477,-0.05101996041449794,-0.04356135265846518,-0.03681136277908194,-0.039900312831355055,-0.047368768772739746,-0.05386933643789637,-0.056888412922931175,-0.04653649750132623,-0.04462240452429875,-0.04601283241507999,-0.03816844309100984,-0.04597112568115417,-0.04660707611676553,-0.043241408873552045,-0.03931350800705196,-0.04639786460028877,-0.041196638700636404,-0.0415899361371857,-0.040306255423412284,-0.04727269478405712,-0.050139262164163576,-0.04029432279417743,-0.04012513865319635,-0.04217023996312929,-0.04851073417203117,-0.05132106413989023,-0.03592588724211004,-0.03566839110966961,-0.04014215046307708,-0.04882696201174569,-0.06109095063359636,-0.053308946462319526,-0.0379149477194399,-0.0448632842684254,-0.04219425184202794,-0.037352867474202564,-0.037692484914491814,-0.048086948869361046,-0.0436864876621725,-0.04758032888608308,-0.044651731458692015,-0.031740773104463355,-0.04093536527878444,-0.04603404298144961,-0.045690602639775695,-0.056385133680082286,-0.05039235313397297,-0.04501612241252807,-0.04585194853730268,-0.03536331569335471,-0.041473349477891004
2018-12-28,0.0009488638021202441,0.009202407725722226,0.01705396707735168,0.020601736765045824,0.03167343402811301,-0.0011766288090668206,0.01058056299241851,0.013874780111474848,0.023293994527687083,0.022634576220835954,0.007396012390667638,0.0066556533681986305,0.008118140478490968,0.01647431803063923,0.036221013333852164,0.002280946461439693,0.024425227117376318,-0.0018403732830715744,0.011078163231681093,0.03326965938685382,0.02035615549759367,0.0233505283521028,0.018937040327134804,0.004290480598609416,0.0015192990394925336,0.015741126885251696,0.030793792554931015,0.0208881162975186,0.009612666014772968,-0.006824047927467541,0.028724533238032545,0.008276169842203656,0.010789487135149059,0.012874146066144307,0.008589001542114467,0.007749722736153957,0.02451725058128169,0.026667505524820338,0.014010257547220992,-0.00024287484569168426,0.012625636960750114,0.021193121454250324,0.015146395888356425,0.016297144812070802,0.004007991660563484,0.025510863229942744,0.024653282155549534,0.020299835497382138,0.015084817778104262,-0.01625845559078898,0.008739099830655362,0.023197681953273198,0.023523352570767913,0.009828718150762953,0.01184833878564231
2019-01-31,0.3881238375915127,0.35253740100091774,0.3329199893410626,0.3353091512243674,0.30906069362121524,0.32482077627222444,0.3449543466996593,0.3609252198469486,0.3757749482651008,0.3920694111219983,,,,,,0.46603011041767606,0.3925737961765581,0.35345235276055853,0.30791167699420446,0.2771101941911914,0.4012461366110161,0.3551349128521003,0.34372440983699815,0.35143336739577863,0.33448313182238315,0.4571308735157689,0.3923493790763941,0.3428625642124675,0.3091518395782641,0.2906502724404971,0.3113615252250104,0.3259187755131333,0.37349540243215285,0.3940755481953864,0.3934057840979356,0.43125609218046307,0.3884341293377876,0.335258980485395,0.31693275044196223,0.3107875173060705,0.3659836136281173,0.3541084212116409,0.3523200725797969,0.351497651636439,0.3742652014857163,0.25732580216553785,0.31863013408982854,0.3656404553742553,0.4050672090617701,0.4515629892409946,0.437061174975767,0.3805807355280083,0.32174532668511574,0.336565690238068,0.29474546109785044
2019-02-28,0.09734186040379153,0.06885061304767313,0.08453855936765796,0.0839870360032111,0.06640048389560328,0.07288817584887533,0.08183548281972243,0.08742351068177154,0.07858653125614494,0.07531090100644246,,,,,,0.08182330648328943,0.08535012467249437,0.08676923390185991,0.0725274072392505,0.06965819216788154,0.08277346757133017,0.06672335369492455,0.0799134074293154,0.08884281370626844,0.08220550899104367,0.07596051641755733,0.0813166633060061,0.09145262187252054,0.07876161798693977,0.06956999380738249,0.09704347242431562,0.08348261631465938,0.08138576483308613,0.07520954680667613,0.058321446935029365,0.08788857570571805,0.08691273370602974,0.0751569434522889,0.06725447920829654,0.07969859929760198,0.07977289858817149,0.08881241415777082,0.0875042417375858,0.06709855678712627,0.07225473604311228,0.07099059639799092,0.08691423253402653,0.09136407288039142,0.08139267312377642,0.06478127237758134,0.08933947139478007,0.08590016674713871,0.08369912578246094,0.08189560941509881,0.06376851140189124
2019-03-29,-0.0695271775966197,-0.06374648876743134,-0.052431462173138925,-0.04910888226325557,-0.031576391049218805,-0.06917667804062606,-0.05095656946236956,-0.048783473341928674,-0.040292889015452214,-0.0451834199615854,-0.04572474259116878,-0.06406751459961972,-0.057743868739902345,-0.04709685428078312,-0.030715709087885415,-0.05190696506150096,-0.05704907173668383,-0.05142096902376646,-0.047066884477038995,-0.046565229583702045,-0.04434507593666198,-0.05569558853657775,-0.04983175183895997,-0.05066460330434408,-0.050551050176835685,-0.04628405023848445,-0.03918745323253395,-0.04357930017333374,-0.05091221440764414,-0.071845070132401,-0.02683050133840191,-0.0405266401530417,-0.0596911783389501,-0.06446048220376467,-0.06287113296359131,-0.04871279415825052,-0.0404874716423657,-0.0409662395776633,-0.06351525902151696,-0.05894961388091368,-0.045878586846345375,-0.04664942288475785,-0.04576317175075279,-0.05146609214584472,-0.06459560779789855,-0.03270525942462672,-0.05031919351919383,-0.050383658628952985,-0.04734536561009273,-0.07431964685713352,-0.05554128754897377,-0.0332115964487877,-0.049487266090429145,-0.059576288089332845,-0.05275113934894895
2019-04-30,-0.037991474649039646,-0.05117354332413897,-0.05351587822553475,-0.0661245168609385,-0.09190597717380279,-0.06805200095569709,-0.048135703625412196,-0.057493249829301374,-0.05942832686921013,-0.057300407486385874,-0.0405134027371563,-0.059971090877970895,-0.06099713602194662,-0.06404592601819237,-0.0713440782985308,-0.045449110876098424,-0.04943905324729544,-0.046406742398906096,-0.07500885894787243,-0.07406227562878549,-0.04860211735024312,-0.04641528210577259,-0.06274915908281645,-0.056184101608978756,-0.07633212835798356,-0.0503774514761338,-0.04118169973971146,-0.05644661890627308,-0.059575433538827764,-0.08070969498625867,-0.03446715497414293,-0.04900962033982129,-0.042440040948461794,-0.07199685280908752,-0.09261612501012581,-0.05545982733701292,-0.051384460229537784,-0.047712627936644735,-0.06061481875696007,-0.0773249723020651,-0.04144181327677638,-0.045606447111326116,-0.057274478050642515,-0.06898702968755092,-0.0772200259553434,-0.06374222396939207,-0.06571344011852986,-0.03709585930836376,-0.06163175728057733,-0.062346513404776344,-0.05516839962194359,-0.054268243759807024,-0.05049852999126785,-0.05575407321052714,-0.08012908219914538
2019-05-31,0.01526567949318142,0.003925037546023549,0.018693693558800527,0.02614010738767089,0.018874162880392304,0.005371861147843147,0.012016196510838783,0.02083144484030382,0.023718633596491352,0.022314411726559378,0.02067493078697452,0.013808516039297627,0.013250353378791302,0.013640056666798043,0.02533483083458926,0.010076645004260696,0.009843131686035763,0.025293503919010005,0.017134942106115634,0.02183541528447852,0.004120636063544256,0.011465122776691304,0.015827939928593437,0.018001882124988468,0.02820926068738897,0.03526830396239716,0.02438306052833221,0.023081101530888125,0.016366684607458597,-0.013399593454495177,0.025419612880810013,0.010968936343838739,0.02008411998784099,0.015259190357113971,0.012244144762127268,0.03383473392153069,0.026972880043366926,0.029716990039877586,0.018985132665639348,-0.025294269298281876,0.01213125496903597,0.029517828092090314,0.022808464851819577,0.024698239810775426,-0.005169099686641368,0.019902208174866903,0.026793984274820073,0.02209248138620716,0.024477498944907927,-0.009282292522018672,0.016375248758218573,0.03239194778852595,0.0185280391535492,0.029361473075093063,-0.011183785952691858
2019-06-28,-0.0264822033701287,-0.02242587534138897,-0.01540654658974064,-0.016373779278192502,-0.01499975962757374,-0.01966328313565273,-0.022254870791568283,-0.0186855001395441,-0.025761246531323775,-0.024524188959062495,-0.030130309636588967,-0.024761867649878446,-0.02174532042190787,-0.0076913380051796335,-0.023696142738772196,-0.02862942973472519,-0.02755651913824526,-0.01963723894922787,-0.015166047220695924,-0.01986469315504509,-0.02429228684541372,-0.018819813202510423,-0.017054226137315373,-0.025738460410007262,-0.025020833258984916,-0.01339088837855359,-0.014726082166852273,-0.01729698995194815,-0.031269344975320114,-0.034336513864924964,-0.015473708110317539,-0.01150897487103659,-0.032044020769825904,-0.02236071282940773,-0.02975371366959175,-0.014475993282206863,-0.020529026779720683,-0.017373008284245296,-0.019689671873851653,-0.03606683204611646,-0.015098577208515679,-0.007098325465912953,-0.018800643997582116,-0.028189858582767006,-0.041907534056245484,-0.010110957420496173,-0.021710353280038314,-0.015989219147154985,-0.020548164175157552,-0.042752491024723435,-0.028973409999072643,-0.02171294625147088,-0.011236687906995734,-0.017859597898982185,-0.030545422835105866
2019-07-31,0.010915445156204925,0.01071681446522443,0.014085108302061711,-0.009205846024199263,-0.017381046216293546,0.025365318147865554,0.008037749425530616,0.003900024105853122,-0.008907824858844476,-0.018159856253123868,-0.0015631725771245164,0.0136155143708506,0.0004373026794475603,0.0016393145097375061,-0.006810110049355291,-0.00043551191098090006,-0.0022087378135361023,-0.005299748056720841,0.008152234682631576,0.01002737860405077,-0.011732498612189583,-0.0022152531879965154,0.008007927803064599,0.012436978339856146,0.00668002590845745,0.003656752823684344,-0.004934670811579384,-0.007930503513185465,0.0016556489708133614,0.016985349966416607,-0.011809078998411021,0.0011786028921648205,-0.004770291295424623,0.007977963535119995,0.017782131008139745,-0.0002834086644029468,-0.0047762998719241,-0.008491246195984216,-0.004237617241864752,0.026076976013654954,0.00841575032281744,-0.004653908673161092,0.0005795254862902829,0.0026835639409384443,0.003334396064703842,-0.010969711126486445,-0.0012953177328414612,-0.001923187428087844,0.006386260282413873,0.018161283146590795,-0.0058913514456803255,-0.015235330430702873,0.0008699493809405719,0.008393321132969428,0.019332305922694658
2019-08-30,0.014079912495622253,0.010493179659421427,0.0188402344615309,0.018766516508919282,0.007244798161782545,0.01816874728717483,0.019072591837146047,0.01166522816338102,0.015207778614859757,0.0041825076802705224,0.012449457043408196,0.020181984995575535,0.015759902788990095,0.008571774447480258,0.011273293418125434,0.003762668793167972,0.00964194647956487,0.018672990294715267,0.01707343421300108,0.019116263061135175,0.00889425279310854,0.015069517962341347,0.010334520023321648,0.015010181769433042,0.018731984982332535,0.02247762624020946,0.01506156553358957,0.024284349055044573,0.011666804512998239,-0.0067645773115339826,0.01313824348149999,0.012719951688024375,0.018317228120638972,0.022954826014664614,0.0009471604516637418,0.01219776829054324,0.012743130669871285,0.01655619132156018,0.01411301500172583,0.011616638189808046,0.01564438346818859,0.008915574218159982,0.01333859642533441,0.0016625907211927026,0.02849681714355623,0.010685876671479345,0.013226787985738514,0.013213645979415604,0.018750748689984165,0.012180414562134916,0.026626709331596013,0.011947195527500579,0.013370475573855293,0.013535493174040207,0.0034542609572699194
2019-09-30,0.005651824983826498,0.02521147729845638,0.014158670542865898,0.013637866875719279,0.02626239666284147,0.012288022537699587,0.02248863587242505,0.020489411244914702,0.01010792735026192,0.007398582734831613,0.01803137977939039,0.01443232624050377,0.01877767380663627,0.022598198963216257,0.007924619678862573,-0.017937498183375335,0.009531424150523323,0.01907495535201879,0.02425352351049375,0.037844649692140714,0.003092506247855636,0.0063292333350954124,0.011863085155257904,0.0181303818058739,0.03387843343575351,0.011444945571293486,0.012253057325271727,0.0135081181702864,0.02365000152241955,0.012305517722439046,0.021250779962143234,0.01376867882398466,0.018175465028984743,0.011902208152389349,0.007289894250178898,-0.004296204466559983,0.012344200919098625,0.017136095581580163,0.019647240320417383,0.03039191808630507,0.020332543383839663,0.019037464190219764,0.019345948040848153,0.02572999470714762,-0.012058924104374313,0.01443259585499983,0.023390797313400352,0.012585339045899728,0.025408957753511638,-0.0034306637501306716,0.0041526669063786156,0.01753888556714643,0.00918573494754157,0.013981932336921,0.03098127768999075
2019-10-31,-0.02043729942431028,-0.022460058612140458,-0.028318678650191893,-0.02386415298492271,-0.006093823692452616,-0.016225461439006977,-0.03432504595503393,-0.01696970467642801,-0.023257340843019794,-0.021694981701638222,-0.02606835018034639,-0.023968325313655333,-0.02296996625507148,-0.016916349944237873,-0.020686744895079854,-0.02877131042844852,-0.02865952009859929,-0.027756653515068008,-0.02475305230435539,-0.0025157733099199415,-0.018303863690778716,-0.022833466526932338,-0.0268985851752806,-0.023926770270457316,-0.019234024172209777,-0.018620932322604835,-0.017102257015547635,-0.030392725517557506,-0.023240713682209268,-0.024298018269451913,-0.02953061782696492,-0.021930078473119424,-0.015432703353648936,-0.025620935078192925,-0.019481948532910263,-0.02750775333827631,-0.016805371257974697,-0.023561198906826574,-0.03225217476527487,-0.010052230023596762,-0.02933962561921821,-0.02020285408659478,-0.013973364624849325,-0.018073808261590302,-0.030400952311771406,-0.01094932462934098,-0.02376776870104407,-0.024315348333678013,-0.02277067123167762,-0.030227733190029745,-0.02065778260449194,-0.020495961812658805,-0.03288956743968701,-0.02495065133713031,-0.012254695661856725
2019-11-29,0.06341622959886889,0.07032236808652284,0.07708332824579951,0.07292332186537015,0.07152774825204351,0.07212200835436663,0.07250690735419023,0.07634678794842024,0.07893098644525184,0.0643909592621613,0.07530405021191619,0.06350699327087114,0.08338801793973148,0.07899482468244573,0.06506591589165667,0.06831968595282939,0.06707068522149383,0.0804733589689092,0.07696644393981031,0.07143867853178279,0.0721712746336931,0.08020713485821857,0.0689271226437341,0.07369834368081134,0.07023207596821009,0.07750703211444662,0.07344342495401193,0.06871377280095213,0.06713533661493387,0.08013181801670309,0.06448204633308101,0.06819391446377189,0.06746646597218522,0.08145319717478858,0.08502165128028324,0.08195786098498055,0.07441346628436857,0.07191425095840184,0.06725231892063901,0.07191985696834999,0.07914078162489922,0.06711232928489058,0.06662728703557774,0.07536642963974007,0.07836718235131125,0.0547241658746634,0.07630626960895606,0.07670008251947509,0.07773092073547817,0.08119176495459282,0.07556962115006734,0.07377035631642145,0.0728657190895123,0.0661524811250195,0.07423758310680062
2019-12-31,-0.04373916090837497,0.0019308699732128263,0.019835229299315745,-0.0005457493316176646,-0.05909381612045396,0.013164791216938173,-0.0059246656645940855,-0.04665938706038237,-0.013028876329074587,-0.06232137701337547,-0.049601572776685,0.007578944342664114,-0.0023218549322121026,-0.023104814495041027,-0.04394863425618599,-0.055414861803103586,-0.04305336737835141,-0.01151830447481617,-0.015803166968931942,0.011310420962311395,-0.08525336800878922,-0.03236750009213558,-0.02644542129044338,-0.012443404691946517,0.050075111470834786,-0.05228718379596977,-0.04633679775312431,-0.03482580246788454,0.0012997766993471601,0.014458108703510785,-0.06303268389939373,-0.04163920715232676,-0.0213696512388719,-0.0006596137260415717,0.011031206048291902,-0.056621984767549635,-0.02720421715973964,-0.037025488604531503,-0.012002726948385993,0.01715747295277458,-0.02897173367645128,-0.007243873585658647,-0.03469589185525807,-0.04424195754850311,-0.0006485124893815843,-0.060741959625373695,-0.022449048618176603,-0.007037371757208487,0.0009479510478444612,-0.026398399791683604,-0.060872909298869224,-0.05641712665522673,-0.02741975409161135,0.009606888528197516,0.021478789844308035
2020-01-23,0.015809286769822108,0.03308532110830615,0.011187530560585282,0.008710935212304777,-0.02301290684023284,0.03628194325431143,0.01766181116437825,0.008209478682239611,0.0018088378474785144,0.002530699591999318,,,,,,0.012161578562507344,0.013123343827566372,0.005663398641728589,0.01274634807585814,0.022761945981554815,-0.00032834918793540527,0.02297753491802402,0.011468201990763807,0.02034552895312287,0.01498778916425533,-0.00825934494340211,-0.017780988595700778,-0.0074223722144895025,0.03085713636436205,0.06830882778721768,-0.014768080425913196,-0.005178720128555888,0.018537104130210074,0.026913085416720977,0.04099670431660026,-0.01363594728043212,-0.01684901103562726,0.02196199829991932,0.030854082361000575,0.042716578285504986,-0.010340962442822427,0.015576049380492717,-0.00185026503674973,0.0262559441778658,0.036842234110650025,-0.030018024187833944,0.009678409049073272,0.02398386192679998,0.032683051252981835,0.030231675359785957,-0.005212475497770874,-0.022961538991579464,0.008038790715020614,0.03898338764261925,0.044928351163356396
2020-02-28,-0.0324394398522368,-0.03849109082674382,-0.017265592956585328,-0.004067766043304711,-0.015155450591336855,-0.06734501027314645,-0.029048558167596588,-0.010329384832372107,-0.00787563108189348,0.006829844530640906,,,,,,-0.02208394180350065,-0.008480295699745717,-0.023099979182986185,-0.02069391714409072,-0.03302444358566369,-0.018784925981004168,-0.01757054928229753,-0.01999512502059298,-0.021691942282731202,-0.02677425647373367,0.005925579521366854,0.008750450901851474,-0.01602503385237359,-0.021804703000502357,-0.08403302696864341,0.04403121649424703,0.017428470384783814,-0.016044961430130227,-0.0589949548868724,-0.09360658090078391,0.024002627216685286,0.010945620441296943,-0.01899050291769415,-0.019460208178695124,-0.10269656834461566,-0.007394376462503988,-0.011460300746482322,-0.020250131934930787,-0.021884599116555405,-0.04621363825783841,0.01981079191062003,0.028757114820622293,-0.02294247323383003,-0.036671803446111144,-0.09616707170976226,0.014909219692409112,0.015373963560053869,-0.00938086444637011,-0.037549223348637924,-0.08989074233282995
